"Dist Code","Year","State Code","State Name","Dist Name","Crop Name","Area (1000 ha)","Production (1000 tons)","Yield (Kg per ha)"
86,1997,11,"Tamil Nadu","Salem","Maize",2.32,4.03,1737.07
86,1997,11,"Tamil Nadu","Salem","Rice",134.85,491.02,3641.23
86,1997,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
86,1998,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,1998,11,"Tamil Nadu","Salem","Maize",2.38,4.01,1684.87
86,1998,11,"Tamil Nadu","Salem","Rice",135.12,563.6,4171.11
86,1998,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
86,1999,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,1999,11,"Tamil Nadu","Salem","Maize",3.48,5.94,1706.9
86,1999,11,"Tamil Nadu","Salem","Rice",124.66,509.37,4086.07
86,1999,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
86,2000,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2000,11,"Tamil Nadu","Salem","Maize",7.77,13.78,1773.49
86,2000,11,"Tamil Nadu","Salem","Rice",123.33,485.65,3937.81
86,2000,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
86,2001,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2001,11,"Tamil Nadu","Salem","Maize",7.04,12.4,1761.36
86,2001,11,"Tamil Nadu","Salem","Rice",121.92,491.42,4030.68
86,2001,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
86,2002,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2002,11,"Tamil Nadu","Salem","Maize",8.47,14.97,1767.41
86,2002,11,"Tamil Nadu","Salem","Rice",50.65,152.16,3004.15
86,2002,11,"Tamil Nadu","Salem","Wheat",0.01,0.0,0.0
86,2003,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2003,11,"Tamil Nadu","Salem","Maize",12.05,22.25,1846.47
86,2003,11,"Tamil Nadu","Salem","Rice",37.07,106.82,2881.58
86,2003,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
86,2004,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2004,11,"Tamil Nadu","Salem","Maize",16.07,29.65,1845.05
86,2004,11,"Tamil Nadu","Salem","Rice",67.88,209.24,3082.5
86,2004,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
86,2005,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2005,11,"Tamil Nadu","Salem","Maize",18.68,21.71,1162.21
86,2005,11,"Tamil Nadu","Salem","Rice",107.16,349.33,3259.89
86,2005,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
86,2006,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2006,11,"Tamil Nadu","Salem","Maize",10.95,46.07,4207.31
86,2006,11,"Tamil Nadu","Salem","Rice",81.65,284.6,3485.61
86,2006,11,"Tamil Nadu","Salem","Wheat",0.26,0.0,0.0
86,2007,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2007,11,"Tamil Nadu","Salem","Maize",16.93,69.47,4103.37
86,2007,11,"Tamil Nadu","Salem","Rice",67.7,235.45,3477.84
86,2007,11,"Tamil Nadu","Salem","Wheat",0.02,0.0,0.0
86,2008,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2008,11,"Tamil Nadu","Salem","Maize",41.84,142.37,3402.72
86,2008,11,"Tamil Nadu","Salem","Rice",78.83,317.71,4030.32
86,2008,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
86,2009,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2009,11,"Tamil Nadu","Salem","Maize",30.55,152.13,4979.71
86,2009,11,"Tamil Nadu","Salem","Rice",71.87,297.07,4133.44
86,2009,11,"Tamil Nadu","Salem","Wheat",0.18,0.0,0.0
86,2010,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2010,11,"Tamil Nadu","Salem","Maize",34.12,191.61,5615.77
86,2010,11,"Tamil Nadu","Salem","Rice",86.56,365.08,4217.65
86,2010,11,"Tamil Nadu","Salem","Wheat",0.03,0.0,0.0
86,2011,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2011,11,"Tamil Nadu","Salem","Maize",45.92,265.48,5781.36
86,2011,11,"Tamil Nadu","Salem","Rice",83.06,380.75,4584.04
86,2011,11,"Tamil Nadu","Salem","Wheat",0.01,0.0,0.0
86,2012,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2012,11,"Tamil Nadu","Salem","Maize",41.47,215.09,5186.64
86,2012,11,"Tamil Nadu","Salem","Rice",48.23,199.06,4127.31
86,2012,11,"Tamil Nadu","Salem","Wheat",0.06,0.0,0.0
86,2013,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2013,11,"Tamil Nadu","Salem","Maize",62.56,463.73,7412.56
86,2013,11,"Tamil Nadu","Salem","Rice",85.72,423.97,4945.99
86,2013,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
86,2014,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2014,11,"Tamil Nadu","Salem","Maize",67.3,595.82,8853.2
86,2014,11,"Tamil Nadu","Salem","Rice",67.32,345.33,5129.68
86,2014,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
86,2015,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2015,11,"Tamil Nadu","Salem","Maize",60.39,551.01,9124.19
86,2015,11,"Tamil Nadu","Salem","Rice",92.85,434.67,4681.42
86,2015,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
86,2016,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2016,11,"Tamil Nadu","Salem","Maize",44.96,313.13,6965.03
86,2016,11,"Tamil Nadu","Salem","Rice",80.0,374.14,4676.96
86,2016,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
86,2017,11,"Tamil Nadu","Salem","Barley",0.0,0.0,0.0
86,2017,11,"Tamil Nadu","Salem","Maize",51.96,475.72,9156.11
86,2017,11,"Tamil Nadu","Salem","Rice",73.11,360.43,4929.77
86,2017,11,"Tamil Nadu","Salem","Wheat",0.0,0.0,0.0
87,1966,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1966,11,"Tamil Nadu","Coimbatore","Maize",0.0,0.0,0.0
87,1966,11,"Tamil Nadu","Coimbatore","Rice",91.0,168.0,1846.15
87,1966,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1967,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1967,11,"Tamil Nadu","Coimbatore","Maize",1.0,1.0,1000.0
87,1967,11,"Tamil Nadu","Coimbatore","Rice",95.0,189.0,1989.47
87,1967,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1968,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1968,11,"Tamil Nadu","Coimbatore","Maize",2.2,2.0,909.09
87,1968,11,"Tamil Nadu","Coimbatore","Rice",89.4,210.0,2348.99
87,1968,11,"Tamil Nadu","Coimbatore","Wheat",0.1,0.0,0.0
87,1969,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1969,11,"Tamil Nadu","Coimbatore","Maize",5.2,5.6,1076.92
87,1969,11,"Tamil Nadu","Coimbatore","Rice",94.2,228.4,2424.63
87,1969,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1970,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1970,11,"Tamil Nadu","Coimbatore","Maize",7.3,8.0,1095.89
87,1970,11,"Tamil Nadu","Coimbatore","Rice",97.7,303.2,3103.38
87,1970,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1971,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1971,11,"Tamil Nadu","Coimbatore","Maize",7.1,7.8,1098.59
87,1971,11,"Tamil Nadu","Coimbatore","Rice",103.4,250.9,2426.5
87,1971,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1972,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1972,11,"Tamil Nadu","Coimbatore","Maize",8.8,9.4,1068.18
87,1972,11,"Tamil Nadu","Coimbatore","Rice",134.0,307.7,2296.27
87,1972,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1973,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1973,11,"Tamil Nadu","Coimbatore","Maize",10.0,10.8,1080.0
87,1973,11,"Tamil Nadu","Coimbatore","Rice",97.7,212.9,2179.12
87,1973,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1974,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1974,11,"Tamil Nadu","Coimbatore","Maize",9.0,5.0,555.56
87,1974,11,"Tamil Nadu","Coimbatore","Rice",94.6,238.6,2522.2
87,1974,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1975,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1975,11,"Tamil Nadu","Coimbatore","Maize",13.7,14.6,1065.69
87,1975,11,"Tamil Nadu","Coimbatore","Rice",126.0,303.2,2406.35
87,1975,11,"Tamil Nadu","Coimbatore","Wheat",0.2,0.1,500.0
87,1976,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1976,11,"Tamil Nadu","Coimbatore","Maize",7.5,8.0,1066.67
87,1976,11,"Tamil Nadu","Coimbatore","Rice",53.6,138.3,2580.22
87,1976,11,"Tamil Nadu","Coimbatore","Wheat",0.2,0.0,0.0
87,1977,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1977,11,"Tamil Nadu","Coimbatore","Maize",10.0,9.6,960.0
87,1977,11,"Tamil Nadu","Coimbatore","Rice",118.4,266.9,2254.22
87,1977,11,"Tamil Nadu","Coimbatore","Wheat",0.2,0.1,500.0
87,1978,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1978,11,"Tamil Nadu","Coimbatore","Maize",12.1,12.9,1066.12
87,1978,11,"Tamil Nadu","Coimbatore","Rice",113.2,252.4,2229.68
87,1978,11,"Tamil Nadu","Coimbatore","Wheat",0.4,0.1,250.0
87,1979,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1979,11,"Tamil Nadu","Coimbatore","Maize",14.0,14.3,1021.43
87,1979,11,"Tamil Nadu","Coimbatore","Rice",124.3,304.0,2445.7
87,1979,11,"Tamil Nadu","Coimbatore","Wheat",0.4,0.1,250.0
87,1980,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1980,11,"Tamil Nadu","Coimbatore","Maize",13.0,12.8,984.62
87,1980,11,"Tamil Nadu","Coimbatore","Rice",115.0,293.5,2552.17
87,1980,11,"Tamil Nadu","Coimbatore","Wheat",0.4,0.2,500.0
87,1981,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1981,11,"Tamil Nadu","Coimbatore","Maize",17.0,13.3,782.35
87,1981,11,"Tamil Nadu","Coimbatore","Rice",115.2,297.0,2578.13
87,1981,11,"Tamil Nadu","Coimbatore","Wheat",0.2,0.1,500.0
87,1982,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1982,11,"Tamil Nadu","Coimbatore","Maize",13.0,27.0,2076.92
87,1982,11,"Tamil Nadu","Coimbatore","Rice",91.0,263.0,2890.11
87,1982,11,"Tamil Nadu","Coimbatore","Wheat",0.3,0.2,666.67
87,1983,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1983,11,"Tamil Nadu","Coimbatore","Maize",19.0,40.3,2121.05
87,1983,11,"Tamil Nadu","Coimbatore","Rice",108.6,285.7,2630.76
87,1983,11,"Tamil Nadu","Coimbatore","Wheat",0.3,0.2,666.67
87,1984,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1984,11,"Tamil Nadu","Coimbatore","Maize",14.2,31.3,2204.23
87,1984,11,"Tamil Nadu","Coimbatore","Rice",114.0,334.0,2929.82
87,1984,11,"Tamil Nadu","Coimbatore","Wheat",0.3,0.2,666.67
87,1985,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1985,11,"Tamil Nadu","Coimbatore","Maize",10.7,23.9,2233.64
87,1985,11,"Tamil Nadu","Coimbatore","Rice",57.8,217.0,3754.33
87,1985,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1986,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1986,11,"Tamil Nadu","Coimbatore","Maize",21.0,26.0,1238.1
87,1986,11,"Tamil Nadu","Coimbatore","Rice",91.0,374.0,4109.89
87,1986,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1987,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1987,11,"Tamil Nadu","Coimbatore","Maize",11.0,14.0,1272.73
87,1987,11,"Tamil Nadu","Coimbatore","Rice",47.0,182.0,3872.34
87,1987,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1988,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1988,11,"Tamil Nadu","Coimbatore","Maize",17.7,21.9,1237.29
87,1988,11,"Tamil Nadu","Coimbatore","Rice",88.5,276.5,3124.29
87,1988,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1989,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1989,11,"Tamil Nadu","Coimbatore","Maize",20.1,24.6,1223.88
87,1989,11,"Tamil Nadu","Coimbatore","Rice",97.4,329.1,3378.85
87,1989,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1990,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1990,11,"Tamil Nadu","Coimbatore","Maize",14.36,17.96,1250.7
87,1990,11,"Tamil Nadu","Coimbatore","Rice",86.6,235.3,2717.09
87,1990,11,"Tamil Nadu","Coimbatore","Wheat",0.07,0.06,857.14
87,1991,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1991,11,"Tamil Nadu","Coimbatore","Maize",16.41,19.74,1202.92
87,1991,11,"Tamil Nadu","Coimbatore","Rice",97.4,288.85,2965.61
87,1991,11,"Tamil Nadu","Coimbatore","Wheat",0.08,0.06,750.0
87,1992,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1992,11,"Tamil Nadu","Coimbatore","Maize",16.27,18.47,1135.22
87,1992,11,"Tamil Nadu","Coimbatore","Rice",125.28,385.59,3077.83
87,1992,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1993,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1993,11,"Tamil Nadu","Coimbatore","Maize",14.0,17.0,1214.29
87,1993,11,"Tamil Nadu","Coimbatore","Rice",121.0,390.0,3223.14
87,1993,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1994,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1994,11,"Tamil Nadu","Coimbatore","Maize",16.2,18.52,1143.21
87,1994,11,"Tamil Nadu","Coimbatore","Rice",111.33,361.49,3247.01
87,1994,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1995,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1995,11,"Tamil Nadu","Coimbatore","Maize",16.68,19.0,1139.09
87,1995,11,"Tamil Nadu","Coimbatore","Rice",69.39,122.52,1765.67
87,1995,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1996,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1996,11,"Tamil Nadu","Coimbatore","Maize",16.85,19.12,1134.72
87,1996,11,"Tamil Nadu","Coimbatore","Rice",99.57,281.21,2824.24
87,1996,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1997,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1997,11,"Tamil Nadu","Coimbatore","Maize",15.94,18.1,1135.51
87,1997,11,"Tamil Nadu","Coimbatore","Rice",107.0,300.48,2808.22
87,1997,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1998,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1998,11,"Tamil Nadu","Coimbatore","Maize",15.74,17.83,1132.78
87,1998,11,"Tamil Nadu","Coimbatore","Rice",111.27,356.9,3207.51
87,1998,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,1999,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,1999,11,"Tamil Nadu","Coimbatore","Maize",20.98,23.71,1130.12
87,1999,11,"Tamil Nadu","Coimbatore","Rice",116.99,424.86,3631.59
87,1999,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2000,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2000,11,"Tamil Nadu","Coimbatore","Maize",17.49,19.89,1137.22
87,2000,11,"Tamil Nadu","Coimbatore","Rice",108.9,373.12,3426.26
87,2000,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2001,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2001,11,"Tamil Nadu","Coimbatore","Maize",16.27,18.47,1135.22
87,2001,11,"Tamil Nadu","Coimbatore","Rice",94.05,257.8,2741.1
87,2001,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2002,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2002,11,"Tamil Nadu","Coimbatore","Maize",18.47,21.0,1136.98
87,2002,11,"Tamil Nadu","Coimbatore","Rice",83.02,180.53,2174.54
87,2002,11,"Tamil Nadu","Coimbatore","Wheat",0.01,0.0,0.0
87,2003,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2003,11,"Tamil Nadu","Coimbatore","Maize",22.04,24.99,1133.85
87,2003,11,"Tamil Nadu","Coimbatore","Rice",83.42,157.24,1884.92
87,2003,11,"Tamil Nadu","Coimbatore","Wheat",0.01,0.0,0.0
87,2004,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2004,11,"Tamil Nadu","Coimbatore","Maize",25.6,29.66,1158.59
87,2004,11,"Tamil Nadu","Coimbatore","Rice",101.27,301.73,2979.46
87,2004,11,"Tamil Nadu","Coimbatore","Wheat",0.02,0.0,0.0
87,2005,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2005,11,"Tamil Nadu","Coimbatore","Maize",22.61,26.74,1182.66
87,2005,11,"Tamil Nadu","Coimbatore","Rice",103.4,253.24,2449.13
87,2005,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2006,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2006,11,"Tamil Nadu","Coimbatore","Maize",23.09,128.91,5582.94
87,2006,11,"Tamil Nadu","Coimbatore","Rice",99.59,308.0,3092.68
87,2006,11,"Tamil Nadu","Coimbatore","Wheat",0.17,0.0,0.0
87,2007,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2007,11,"Tamil Nadu","Coimbatore","Maize",23.51,126.17,5366.65
87,2007,11,"Tamil Nadu","Coimbatore","Rice",95.15,184.01,1933.89
87,2007,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2008,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2008,11,"Tamil Nadu","Coimbatore","Maize",23.45,106.05,4522.17
87,2008,11,"Tamil Nadu","Coimbatore","Rice",104.49,194.89,1865.15
87,2008,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2009,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2009,11,"Tamil Nadu","Coimbatore","Maize",21.23,140.92,6637.78
87,2009,11,"Tamil Nadu","Coimbatore","Rice",104.1,223.42,2146.21
87,2009,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2010,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2010,11,"Tamil Nadu","Coimbatore","Maize",19.01,103.93,5466.86
87,2010,11,"Tamil Nadu","Coimbatore","Rice",101.47,242.76,2392.48
87,2010,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2011,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2011,11,"Tamil Nadu","Coimbatore","Maize",22.52,178.77,7938.28
87,2011,11,"Tamil Nadu","Coimbatore","Rice",100.52,369.22,3672.92
87,2011,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2012,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2012,11,"Tamil Nadu","Coimbatore","Maize",17.67,95.8,5421.62
87,2012,11,"Tamil Nadu","Coimbatore","Rice",85.87,248.58,2894.67
87,2012,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2013,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2013,11,"Tamil Nadu","Coimbatore","Maize",25.51,183.16,7179.93
87,2013,11,"Tamil Nadu","Coimbatore","Rice",78.57,151.73,1931.27
87,2013,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2014,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2014,11,"Tamil Nadu","Coimbatore","Maize",21.95,162.43,7400.0
87,2014,11,"Tamil Nadu","Coimbatore","Rice",74.8,320.06,4278.88
87,2014,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2015,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2015,11,"Tamil Nadu","Coimbatore","Maize",20.8,169.39,8141.55
87,2015,11,"Tamil Nadu","Coimbatore","Rice",80.98,291.01,3593.32
87,2015,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2016,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2016,11,"Tamil Nadu","Coimbatore","Maize",16.33,49.57,3034.96
87,2016,11,"Tamil Nadu","Coimbatore","Rice",70.87,265.71,3749.48
87,2016,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
87,2017,11,"Tamil Nadu","Coimbatore","Barley",0.0,0.0,0.0
87,2017,11,"Tamil Nadu","Coimbatore","Maize",18.09,160.97,8900.04
87,2017,11,"Tamil Nadu","Coimbatore","Rice",90.17,195.35,2166.46
87,2017,11,"Tamil Nadu","Coimbatore","Wheat",0.0,0.0,0.0
88,1966,11,"Tamil Nadu","Tiruchirapalli / Trichy","Barley",0.0,0.0,0.0
88,1966,11,"Tamil Nadu","Tiruchirapalli / Trichy","Maize",2.0,3.0,1500.0
88,1966,11,"Tamil Nadu","Tiruchirapalli / Trichy","Rice",247.0,385.0,1558.7
88,1966,11,"Tamil Nadu","Tiruchirapalli / Trichy","Wheat",0.0,0.0,0.0
88,1967,11,"Tamil Nadu","Tiruchirapalli / Trichy","Barley",0.0,0.0,0.0
88,1967,11,"Tamil Nadu","Tiruchirapalli / Trichy","Maize",5.0,5.0,1000.0
88,1967,11,"Tamil Nadu","Tiruchirapalli / Trichy","Rice",223.0,324.0,1452.91
88,1967,11,"Tamil Nadu","Tiruchirapalli / Trichy","Wheat",0.0,0.0,0.0
88,1968,11,"Tamil Nadu","Tiruchirapalli / Trichy","Barley",0.0,0.0,0.0
88,1968,11,"Tamil Nadu","Tiruchirapalli / Trichy","Maize",2.3,2.0,869.57
88,1968,11,"Tamil Nadu","Tiruchirapalli / Trichy","Rice",218.5,365.0,1670.48
88,1968,11,"Tamil Nadu","Tiruchirapalli / Trichy","Wheat",0.0,0.0,0.0
88,1969,11,"Tamil Nadu","Tiruchirapalli / Trichy","Barley",0.0,0.0,0.0
88,1969,11,"Tamil Nadu","Tiruchirapalli / Trichy","Maize",2.8,3.0,1071.43
88,1969,11,"Tamil Nadu","Tiruchirapalli / Trichy","Rice",219.3,323.6,1475.6
88,1969,11,"Tamil Nadu","Tiruchirapalli / Trichy","Wheat",0.0,0.0,0.0
88,1970,11,"Tamil Nadu","Tiruchirapalli / Trichy","Barley",0.0,0.0,0.0
88,1970,11,"Tamil Nadu","Tiruchirapalli / Trichy","Maize",2.2,2.4,1090.91
88,1970,11,"Tamil Nadu","Tiruchirapalli / Trichy","Rice",226.9,375.7,1655.8
88,1970,11,"Tamil Nadu","Tiruchirapalli / Trichy","Wheat",0.0,0.0,0.0
88,1971,11,"Tamil Nadu","Tiruchirapalli / Trichy","Barley",0.0,0.0,0.0
88,1971,11,"Tamil Nadu","Tiruchirapalli / Trichy","Maize",2.7,2.9,1074.07
88,1971,11,"Tamil Nadu","Tiruchirapalli / Trichy","Rice",234.9,472.0,2009.37
88,1971,11,"Tamil Nadu","Tiruchirapalli / Trichy","Wheat",0.0,0.0,0.0
88,1972,11,"Tamil Nadu","Tiruchirapalli / Trichy","Barley",0.0,0.0,0.0
88,1972,11,"Tamil Nadu","Tiruchirapalli / Trichy","Maize",2.9,3.5,1206.9
88,1972,11,"Tamil Nadu","Tiruchirapalli / Trichy","Rice",271.2,485.8,1791.3
88,1972,11,"Tamil Nadu","Tiruchirapalli / Trichy","Wheat",0.0,0.0,0.0
88,1973,11,"Tamil Nadu","Tiruchirapalli / Trichy","Barley",0.0,0.0,0.0
88,1973,11,"Tamil Nadu","Tiruchirapalli / Trichy","Maize",4.1,4.4,1073.17
88,1973,11,"Tamil Nadu","Tiruchirapalli / Trichy","Rice",256.0,487.3,1903.52
88,1973,11,"Tamil Nadu","Tiruchirapalli / Trichy","Wheat",0.0,0.0,0.0
88,1974,11,"Tamil Nadu","Tiruchirapalli / Trichy","Barley",0.0,0.0,0.0
88,1974,11,"Tamil Nadu","Tiruchirapalli / Trichy","Maize",2.8,1.6,571.43
88,1974,11,"Tamil Nadu","Tiruchirapalli / Trichy","Rice",192.8,244.4,1267.63
88,1974,11,"Tamil Nadu","Tiruchirapalli / Trichy","Wheat",0.0,0.0,0.0
88,1975,11,"Tamil Nadu","Tiruchirapalli / Trichy","Barley",0.0,0.0,0.0
88,1975,11,"Tamil Nadu","Tiruchirapalli / Trichy","Maize",3.9,4.2,1076.92
88,1975,11,"Tamil Nadu","Tiruchirapalli / Trichy","Rice",236.0,444.4,1883.05
88,1975,11,"Tamil Nadu","Tiruchirapalli / Trichy","Wheat",0.0,0.0,0.0
88,1976,11,"Tamil Nadu","Tiruchirapalli / Trichy","Barley",0.0,0.0,0.0
88,1976,11,"Tamil Nadu","Tiruchirapalli / Trichy","Maize",3.5,3.6,1028.57
88,1976,11,"Tamil Nadu","Tiruchirapalli / Trichy","Rice",192.0,385.2,2006.25
88,1976,11,"Tamil Nadu","Tiruchirapalli / Trichy","Wheat",0.0,0.0,0.0
88,1977,11,"Tamil Nadu","Tiruchirapalli / Trichy","Barley",0.0,0.0,0.0
88,1977,11,"Tamil Nadu","Tiruchirapalli / Trichy","Maize",3.4,3.4,1000.0
88,1977,11,"Tamil Nadu","Tiruchirapalli / Trichy","Rice",242.3,519.2,2142.8
